id,month,year,visits,no_of_appts,production
56,3,2017,349,14,125678.61
56,4,2017,298,13,98368.32
56,5,2017,368,50,125247.34
56,6,2017,352,93,123776.57
56,7,2017,245,76,92112.85
56,8,2017,318,32,97790.34
56,9,2017,302,12,104219.28
56,10,2017,319,13,123059.35
56,11,2017,386,13,131269.0
56,12,2017,259,10,106178.19
56,1,2018,280,5,81643.83
56,2,2018,275,8,94043.92
56,3,2018,285,2,101669.23
56,4,2018,296,14,92571.35
56,5,2018,354,64,111798.78
56,6,2018,295,81,100293.99
56,7,2018,199,45,68794.83
56,8,2018,248,46,73455.17
56,9,2018,259,13,71913.25
56,10,2018,361,8,134521.49
56,11,2018,341,21,109130.74
56,12,2018,234,8,79932.38
56,1,2019,270,11,84186.96
56,2,2019,242,4,94551.68
56,3,2019,283,6,85335.71
56,4,2019,319,16,105169.42
56,5,2019,268,36,81176.74
56,6,2019,311,78,95123.84
56,7,2019,330,112,103707.79
56,8,2019,247,35,70271.78
56,9,2019,273,8,81156.09
56,10,2019,261,8,82524.31
56,11,2019,287,16,88948.36
56,12,2019,209,7,71279.6
56,1,2020,233,3,59881.98
56,2,2020,242,13,73512.41
56,3,2020,113,5,35301.19
56,6,2020,92,5,29030.77
56,7,2020,202,38,71532.56
56,8,2020,262,28,84163.76
56,9,2020,255,12,82623.18
56,10,2020,253,17,89944.45
56,11,2020,293,23,101229.76
56,12,2020,210,12,74849.06
282,1,2010,519,14,131389.86
282,2,2010,515,27,114578.9
282,3,2010,573,28,121786.56
282,4,2010,547,11,124297.02
282,5,2010,596,17,139991.54
282,6,2010,532,21,107385.34
282,7,2010,497,16,118217.94
282,8,2010,509,14,118074.82
282,9,2010,531,8,111710.17
282,10,2010,518,12,107591.04
282,11,2010,523,17,118056.69
282,12,2010,432,19,105058.54
282,1,2011,509,24,117722.67
282,2,2011,452,28,117436.06
282,3,2011,567,19,121115.63
282,4,2011,398,16,95675.87
282,5,2011,571,22,133982.94
282,6,2011,521,11,102203.9
282,7,2011,389,5,86652.51
282,8,2011,452,14,98798.04
282,9,2011,489,16,103203.07
282,10,2011,471,13,110828.33
282,11,2011,561,14,123456.05
282,12,2011,452,21,108722.02
282,1,2012,521,34,115247.0
282,2,2012,397,25,90138.74
282,3,2012,426,10,84681.87
282,4,2012,427,24,85718.25
282,5,2012,556,20,122837.2
282,6,2012,497,19,106027.61
282,7,2012,356,14,76470.09
282,8,2012,530,11,112606.59
282,9,2012,426,17,90108.95
282,10,2012,581,27,140659.69
282,11,2012,517,32,137148.79
282,12,2012,372,14,87212.93
282,1,2013,513,24,105437.69
282,2,2013,444,30,87310.37
282,3,2013,519,37,118981.2
282,4,2013,574,35,123079.57
282,5,2013,606,37,127703.6
282,6,2013,517,25,115005.43
282,7,2013,530,23,117373.09
282,8,2013,488,25,106784.55
282,9,2013,508,22,110434.44
282,10,2013,546,29,138914.23
282,11,2013,526,23,130181.65
282,12,2013,368,13,83939.98
282,1,2014,489,23,111682.26
282,2,2014,423,13,102150.63
282,3,2014,488,26,108944.22
282,4,2014,458,22,118806.45
282,5,2014,547,13,140728.57
282,6,2014,439,13,99387.06
282,7,2014,455,13,95234.69
282,8,2014,395,22,91191.88
282,9,2014,436,12,121792.57
282,10,2014,494,24,111429.06
282,11,2014,470,13,98111.05
282,12,2014,388,9,80135.87
282,1,2015,464,16,109781.31
282,2,2015,421,26,99191.23
282,3,2015,469,19,115172.97
282,4,2015,463,27,116313.37
282,5,2015,435,37,103371.07
282,6,2015,537,39,158975.9
282,7,2015,489,44,140231.13
282,8,2015,439,26,125231.35
282,9,2015,464,19,110947.45
282,10,2015,456,31,128022.31
282,11,2015,484,23,121892.56
282,12,2015,456,31,126138.01
282,1,2016,403,30,97391.02
282,2,2016,407,22,100647.84
282,3,2016,446,36,120357.1
282,4,2016,519,33,148175.71
282,5,2016,433,24,115126.57
282,6,2016,487,28,115540.88
282,7,2016,436,22,134908.31
282,8,2016,422,32,103663.94
282,9,2016,439,26,101591.69
282,10,2016,429,22,97075.8
282,11,2016,515,39,133632.44
282,12,2016,366,12,90160.07
282,1,2017,453,36,118280.91
282,2,2017,434,27,107230.4
282,3,2017,507,35,137976.35
282,4,2017,426,12,104663.05
282,5,2017,532,19,129658.58
282,6,2017,480,18,109891.54
282,7,2017,432,11,112000.45
282,8,2017,446,33,105600.86
282,9,2017,377,29,103656.5
282,10,2017,466,28,114706.81
282,11,2017,504,37,120562.6
282,12,2017,327,14,73000.85
282,1,2018,492,40,131689.52
282,2,2018,409,32,116268.13
282,3,2018,445,36,133047.7
282,4,2018,457,34,121715.35
282,5,2018,471,31,118886.6
282,6,2018,439,41,137379.47
282,7,2018,419,27,93194.92
282,8,2018,505,36,117163.41
282,9,2018,391,28,101817.42
282,10,2018,512,43,141169.29
282,11,2018,486,48,119079.44
282,12,2018,343,43,95590.37
282,1,2019,487,55,129490.84
282,2,2019,411,45,112625.46
282,3,2019,488,54,130608.11
282,4,2019,495,53,132809.63
282,5,2019,495,47,133019.5
282,6,2019,460,50,119449.98
282,7,2019,404,54,95068.73
282,8,2019,458,49,120150.98
282,9,2019,456,52,129982.76
282,10,2019,501,67,125469.57
282,11,2019,482,57,143911.84
282,12,2019,392,37,121989.69
282,1,2020,484,39,136088.96
282,2,2020,434,48,135238.83
282,3,2020,223,29,65354.29
282,6,2020,112,13,41289.52
282,7,2020,385,33,110542.8
282,8,2020,333,37,91463.4
282,9,2020,466,49,129606.1
282,10,2020,476,62,120879.47
282,11,2020,514,57,163656.62
282,12,2020,363,65,104026.81
114,5,2011,269,3,59009.9
114,6,2011,298,4,71865.35
114,7,2011,133,1,29793.95
114,8,2011,268,5,57722.3
114,9,2011,242,5,52331.16
114,10,2011,237,3,55059.41
114,11,2011,273,2,62657.59
114,12,2011,194,4,51268.28
114,1,2012,242,6,53032.01
114,2,2012,193,4,46448.64
114,3,2012,295,3,68820.14
114,4,2012,276,6,64771.94
114,6,2012,269,4,58691.49
114,7,2012,170,1,45525.59
114,8,2012,178,1,40367.97
114,9,2012,234,2,51940.01
114,10,2012,271,2,65047.94
114,11,2012,306,5,69717.78
114,12,2012,198,3,50174.66
114,1,2013,282,6,64568.38
114,4,2013,263,3,58846.5
114,5,2013,255,4,65153.09
114,6,2013,225,1,48724.69
114,7,2013,214,2,57767.6
114,8,2013,201,3,45389.53
114,9,2013,231,4,63743.58
114,10,2013,290,4,73394.79
114,11,2013,242,2,56782.75
114,12,2013,215,5,52431.81
114,1,2014,246,1,57645.45
114,2,2014,172,3,36473.45
114,3,2014,235,4,63267.98
114,4,2014,285,6,75601.18
114,5,2014,256,5,67630.15
114,6,2014,236,4,54126.74
114,7,2014,222,2,53332.18
114,8,2014,167,2,40273.0
114,9,2014,265,6,69426.26
114,10,2014,245,8,59545.25
114,11,2014,250,2,58643.82
114,12,2014,196,5,49944.87
114,1,2015,244,5,56567.6
114,2,2015,210,3,54620.71
114,3,2015,285,4,72545.77
114,4,2015,243,4,71417.55
114,5,2015,152,1,35131.77
114,6,2015,273,7,63263.46
114,7,2015,204,6,62336.82
114,8,2015,147,1,41218.77
114,9,2015,216,9,60269.51
114,10,2015,183,3,40542.31
114,11,2015,266,11,65845.55
114,12,2015,179,5,40548.35
114,1,2016,258,9,60660.45
114,2,2016,220,15,57822.59
114,3,2016,291,21,80672.64
114,4,2016,229,12,65166.1
114,5,2016,196,4,54101.86
114,6,2016,291,10,74758.89
114,7,2016,192,3,45913.62
114,8,2016,134,8,23776.8
114,9,2016,218,6,44792.57
114,10,2016,214,7,48080.95
114,11,2016,221,2,48618.02
114,12,2016,202,5,48744.44
114,1,2017,188,8,43810.39
114,2,2017,223,10,59829.11
114,3,2017,272,9,75807.55
114,4,2017,210,4,53253.8
114,5,2017,261,6,70751.35
114,6,2017,256,11,72710.33
114,7,2017,222,5,61132.95
114,8,2017,182,6,52491.5
114,9,2017,234,5,58638.7
114,10,2017,249,9,66344.5
114,11,2017,274,10,55081.79
114,12,2017,195,9,56553.6
114,1,2018,241,10,64284.84
114,2,2018,225,13,59218.17
114,3,2018,267,5,74056.13
114,4,2018,258,12,69329.1
114,5,2018,291,12,72696.54
114,6,2018,246,16,67386.3
114,7,2018,190,4,57123.0
114,8,2018,233,8,66425.15
114,9,2018,259,22,63923.21
114,10,2018,306,13,77900.96
114,11,2018,226,21,61375.12
114,12,2018,206,11,56260.0
114,1,2019,270,14,76980.34
114,2,2019,208,16,60179.54
114,3,2019,292,29,75224.2
114,4,2019,299,23,84853.94
114,5,2019,242,9,66064.0
114,6,2019,299,13,84110.95
114,7,2019,324,16,104883.47
114,8,2019,146,7,40221.87
114,9,2019,304,16,86521.66
114,10,2019,299,14,84477.47
114,11,2019,238,10,54929.0
114,12,2019,240,13,71630.65
114,1,2020,299,23,82518.66
114,2,2020,261,26,73467.16
114,3,2020,115,12,30989.07
114,6,2020,72,6,24865.3
114,7,2020,279,20,69274.5
114,8,2020,290,14,77219.52
114,9,2020,323,27,94893.06
114,10,2020,282,22,79694.16
114,11,2020,289,26,88901.53
114,12,2020,215,24,74228.34
186,3,2011,297,3,69409.23
186,4,2011,223,1,59726.12
186,9,2011,245,1,61456.75
186,10,2011,207,3,41020.89
186,11,2011,273,2,75709.75
186,12,2011,184,1,46178.33
186,3,2012,600,1,139875.21
186,4,2012,644,2,135191.1
186,5,2012,647,3,152445.94
186,6,2012,587,6,132315.64
186,7,2012,569,4,115553.37
186,8,2012,592,3,119594.9
186,9,2012,544,1,117655.44
186,10,2012,616,1,127848.4
186,11,2012,623,5,126993.88
186,1,2013,636,7,133532.46
186,2,2013,521,4,119921.65
186,3,2013,626,4,131708.11
186,4,2013,662,6,141664.17
186,5,2013,650,1,149968.36
186,6,2013,598,4,143919.7
186,7,2013,641,2,140547.03
186,8,2013,578,4,134033.68
186,9,2013,659,2,157181.67
186,10,2013,746,3,180249.04
186,11,2013,610,5,140481.23
186,12,2013,509,1,132035.33
186,1,2014,675,4,150029.84
186,2,2014,588,4,147324.77
186,4,2014,670,2,164678.96
186,5,2014,642,3,164477.24
186,6,2014,578,1,136552.81
186,7,2014,572,4,142198.16
186,8,2014,538,1,134529.23
186,9,2014,579,2,138512.19
186,10,2014,601,1,130530.89
186,12,2014,505,3,132479.69
186,1,2015,536,7,127631.4
186,2,2015,462,2,107713.11
186,3,2015,630,3,180690.75
186,4,2015,592,6,158399.08
186,5,2015,503,2,136163.92
186,6,2015,564,16,152655.1
186,7,2015,473,5,117701.95
186,8,2015,507,6,128903.02
186,9,2015,536,3,139056.71
186,10,2015,550,7,137889.44
186,11,2015,592,6,163557.93
186,12,2015,501,6,127835.99
186,1,2016,527,4,137974.32
186,2,2016,434,5,139933.09
186,3,2016,586,4,154734.94
186,4,2016,550,1,157132.09
186,5,2016,571,6,143179.34
186,6,2016,587,6,179917.83
186,7,2016,442,6,139036.95
186,8,2016,454,4,114979.54
186,9,2016,455,4,111753.35
186,10,2016,509,4,136486.53
186,11,2016,549,9,148765.88
186,12,2016,384,2,117541.0
186,1,2017,518,12,167412.26
186,2,2017,436,11,134252.93
186,3,2017,554,12,168616.14
186,4,2017,499,7,143956.66
186,5,2017,581,8,181671.41
186,6,2017,512,14,156608.61
186,7,2017,452,3,131609.21
186,8,2017,513,6,155832.68
186,9,2017,442,9,146188.42
186,10,2017,545,2,151561.25
186,11,2017,556,12,165727.51
186,12,2017,332,4,144393.12
186,1,2018,521,6,150492.1
186,2,2018,418,6,131241.2
186,3,2018,465,5,156565.78
186,4,2018,494,5,182086.58
186,5,2018,351,8,116121.5
186,6,2018,666,12,250169.72
186,7,2018,423,11,164450.79
186,8,2018,491,3,169638.86
186,9,2018,349,3,114974.58
186,10,2018,485,13,195912.32
186,11,2018,419,10,135237.44
186,12,2018,318,4,109469.81
186,1,2019,492,15,176327.78
186,2,2019,422,20,191154.21
186,3,2019,482,35,208388.49
186,4,2019,523,32,217320.67
186,5,2019,491,23,209670.57
186,6,2019,438,26,203307.13
186,7,2019,373,18,117610.52
186,8,2019,473,28,181336.11
186,9,2019,437,23,180478.27
186,10,2019,453,17,180654.66
186,11,2019,410,16,154402.5
186,12,2019,336,15,137955.68
186,1,2020,456,17,180696.92
186,2,2020,350,9,147290.42
186,3,2020,213,13,77726.26
186,6,2020,107,4,55357.42
186,7,2020,377,14,154271.26
186,8,2020,435,16,167212.88
186,9,2020,504,21,172683.98
186,10,2020,466,25,185554.49
186,11,2020,419,18,163657.85
186,12,2020,260,22,108769.16
229,1,2010,396,435,102743.55
229,2,2010,334,366,101599.0
229,3,2010,415,450,121655.69
229,4,2010,427,411,136379.17
229,5,2010,394,364,137069.69
229,6,2010,477,503,145786.94
229,7,2010,239,245,78699.49
229,8,2010,398,384,105586.86
229,9,2010,437,413,122010.16
229,10,2010,338,399,119457.81
229,11,2010,421,437,126187.76
229,12,2010,337,347,99094.16
229,1,2011,386,426,94290.12
229,2,2011,283,314,75621.9
229,3,2011,428,443,121528.57
229,4,2011,399,394,112675.16
229,5,2011,370,426,117712.24
229,6,2011,488,478,173939.81
229,7,2011,255,265,81669.75
229,8,2011,506,514,160347.89
229,9,2011,421,480,126313.74
229,10,2011,411,426,129130.8
229,11,2011,515,487,175080.23
229,12,2011,367,350,129676.17
229,1,2012,465,515,138337.93
229,2,2012,391,414,155453.8
229,3,2012,376,441,111044.22
229,4,2012,470,479,148606.38
229,5,2012,458,499,140216.37
229,6,2012,428,393,132085.89
229,7,2012,349,340,99885.5
229,8,2012,402,420,126749.63
229,9,2012,389,406,117748.73
229,10,2012,469,466,136971.71
229,11,2012,466,450,141327.33
229,12,2012,340,356,98731.45
229,1,2013,411,489,152594.47
229,2,2013,291,361,92508.82
229,3,2013,341,389,109306.03
229,4,2013,441,530,122316.55
229,5,2013,351,439,116932.62
229,6,2013,421,474,122657.79
229,7,2013,327,352,113574.26
229,8,2013,385,417,112453.96
229,9,2013,388,444,114465.92
229,10,2013,386,472,124367.02
229,11,2013,394,433,110870.31
229,12,2013,321,369,90269.58
229,1,2014,381,438,99839.0
229,2,2014,294,365,92040.25
229,3,2014,324,446,98377.93
229,4,2014,475,564,132182.13
229,5,2014,349,402,103983.93
229,6,2014,506,481,160613.97
229,7,2014,425,313,149073.95
229,8,2014,559,480,173200.02
229,9,2014,556,538,186363.47
229,10,2014,562,522,171968.08
229,11,2014,614,581,201633.25
229,12,2014,534,415,166286.8
229,1,2015,568,481,172953.29
229,2,2015,528,463,200117.18
229,3,2015,597,551,212160.5
229,4,2015,678,570,218296.28
229,5,2015,550,516,191396.32
229,6,2015,736,619,240630.5
229,7,2015,434,415,165977.6
229,8,2015,493,484,176762.18
229,9,2015,572,568,177843.6
229,10,2015,569,557,206849.53
229,11,2015,599,585,195508.38
229,12,2015,582,467,220082.73
229,1,2016,700,564,235264.3
229,2,2016,919,498,269098.93
229,3,2016,1117,541,342129.92
229,4,2016,973,472,252344.58
229,5,2016,1141,590,358993.12
229,6,2016,1167,656,359905.13
229,7,2016,740,468,231170.11
229,8,2016,1112,622,341576.53
229,9,2016,1087,588,348570.35
229,10,2016,1066,565,341319.74
229,11,2016,1196,714,397731.37
229,12,2016,832,515,255931.31
229,1,2017,996,678,274861.51
229,2,2017,888,627,263513.44
229,3,2017,1078,738,309876.01
229,4,2017,932,642,266379.58
229,5,2017,1150,799,332635.16
229,6,2017,1157,807,328339.74
229,7,2017,853,548,259838.49
229,8,2017,1033,668,248678.5
229,9,2017,970,682,264185.53
229,10,2017,1110,826,331196.14
229,11,2017,1098,743,303613.76
229,12,2017,826,606,252106.36
229,1,2018,1055,733,270192.35
229,2,2018,906,619,276255.99
229,3,2018,975,637,269116.03
229,4,2018,959,609,249053.22
229,5,2018,1142,782,327973.6
229,6,2018,1022,619,274520.37
229,7,2018,1001,621,295523.75
229,8,2018,1106,726,313238.0
229,9,2018,797,538,243028.57
229,10,2018,1139,714,338454.93
229,11,2018,1035,702,317870.45
229,12,2018,806,530,248639.23
229,1,2019,1040,681,296820.42
229,2,2019,818,570,239586.45
229,3,2019,1002,719,306407.09
229,4,2019,1005,670,283261.06
229,5,2019,1090,788,305509.37
229,6,2019,952,640,269350.95
229,7,2019,1089,713,297623.51
229,8,2019,885,599,225700.2
229,9,2019,955,653,246146.28
229,10,2019,988,681,283730.59
229,11,2019,1028,672,278093.36
229,12,2019,793,510,239009.04
229,1,2020,1030,652,279638.96
229,2,2020,892,584,256790.98
229,3,2020,486,408,131422.21
229,4,2020,2,146,1417.75
229,5,2020,2,121,295.5
229,6,2020,206,218,51221.74
229,7,2020,919,620,233666.51
229,8,2020,917,580,240686.5
229,9,2020,949,612,283574.04
229,10,2020,704,456,185199.48
229,11,2020,734,535,239381.49
229,12,2020,556,488,221296.27
234,6,2012,214,3,43873.35
234,8,2012,189,1,36904.61
234,9,2012,130,5,28420.79
234,10,2012,195,1,41094.21
234,11,2012,191,2,42776.03
234,1,2013,174,1,33369.22
234,2,2013,142,1,30805.26
234,3,2013,193,2,46559.87
234,4,2013,201,1,43143.87
234,6,2013,206,1,43479.45
234,7,2013,132,1,32464.14
234,8,2013,186,8,45139.3
234,9,2013,173,3,38285.78
234,10,2013,196,2,46117.41
234,11,2013,203,2,48919.9
234,3,2014,190,4,42317.02
234,4,2014,171,1,32757.3
234,5,2014,143,4,32884.02
234,8,2014,165,2,28815.12
234,9,2014,219,3,48413.14
234,10,2014,215,2,52169.53
234,11,2014,205,5,43609.02
234,2,2015,146,1,37052.36
234,3,2015,222,4,55360.97
234,4,2015,215,2,52725.44
234,8,2015,221,1,57973.32
234,9,2015,181,3,40134.84
234,11,2015,224,2,55660.36
234,1,2016,174,5,43634.17
234,2,2016,153,3,38204.88
234,3,2016,203,3,47980.62
234,5,2016,159,1,31927.48
234,6,2016,213,1,39583.62
234,8,2016,231,3,55332.03
234,9,2016,211,1,52729.03
234,10,2016,226,1,49111.77
234,11,2016,231,3,53409.91
234,12,2016,179,2,48969.42
234,1,2017,192,2,47601.66
234,2,2017,122,1,25037.65
234,3,2017,239,3,56168.66
234,4,2017,192,3,56909.11
234,5,2017,160,4,37161.68
234,6,2017,224,7,46674.43
234,7,2017,130,2,30232.6
234,8,2017,166,5,33083.61
234,9,2017,218,8,48310.34
234,10,2017,199,2,50762.69
234,11,2017,249,5,59471.85
234,12,2017,208,2,52295.93
234,1,2018,189,15,51741.51
234,2,2018,158,7,49875.0
234,3,2018,236,10,67468.91
234,4,2018,218,8,60073.69
234,5,2018,186,10,52125.87
234,6,2018,224,4,60541.16
234,7,2018,155,7,40138.51
234,8,2018,170,4,35476.91
234,9,2018,217,14,55090.04
234,10,2018,245,8,68078.32
234,11,2018,264,8,73150.52
234,12,2018,161,6,50662.06
234,1,2019,181,18,47329.07
234,2,2019,165,10,44815.99
234,3,2019,221,22,56351.95
234,4,2019,234,20,65147.82
234,5,2019,228,8,77640.36
234,6,2019,222,13,70076.46
234,7,2019,99,7,30655.89
234,8,2019,175,5,42271.38
234,9,2019,240,12,75561.69
234,10,2019,225,19,69106.28
234,11,2019,207,8,59765.23
234,12,2019,179,3,53052.72
234,1,2020,204,15,58846.37
234,2,2020,132,8,52771.74
234,3,2020,104,6,32652.94
234,6,2020,70,6,26764.84
234,7,2020,195,12,62589.91
234,8,2020,156,8,57701.03
234,9,2020,190,14,52351.41
234,10,2020,182,22,51727.99
234,11,2020,177,19,66197.29
234,12,2020,137,10,44655.32
201,1,2010,691,419,178306.04
201,2,2010,619,356,148268.61
201,3,2010,823,501,211404.09
201,4,2010,720,447,172023.88
201,5,2010,671,410,159636.4
201,6,2010,681,441,153799.91
201,7,2010,596,387,143801.31
201,8,2010,648,416,143722.47
201,9,2010,669,419,150803.46
201,10,2010,620,414,143993.89
201,11,2010,716,467,176814.0
201,12,2010,662,407,166840.13
201,1,2011,658,441,165021.03
201,2,2011,547,308,143952.25
201,3,2011,761,484,194878.75
201,4,2011,672,409,165154.42
201,5,2011,705,445,193394.72
201,6,2011,764,449,189203.77
201,7,2011,586,367,136836.49
201,8,2011,723,425,186768.3
201,9,2011,632,389,149886.19
201,10,2011,633,418,158662.0
201,11,2011,743,481,176619.31
201,12,2011,653,422,191220.48
201,1,2012,670,439,174573.49
201,2,2012,655,424,170585.78
201,3,2012,649,404,170596.5
201,4,2012,672,421,165746.22
201,5,2012,700,447,199140.33
201,6,2012,684,453,173545.89
201,7,2012,631,396,156441.98
201,8,2012,656,423,169601.5
201,9,2012,613,375,150571.32
201,10,2012,709,474,174702.67
201,11,2012,654,428,172543.05
201,12,2012,574,367,154494.31
201,1,2013,658,462,145380.97
201,2,2013,582,387,159617.08
201,3,2013,653,453,165328.51
201,4,2013,724,473,176078.46
201,5,2013,736,493,199901.29
201,6,2013,686,443,171653.63
201,7,2013,665,461,184429.76
201,8,2013,599,395,138940.89
201,9,2013,646,480,170897.41
201,10,2013,695,496,167800.91
201,11,2013,653,448,165474.14
201,12,2013,635,407,160108.15
201,1,2014,674,483,175080.77
201,2,2014,508,386,113693.03
201,3,2014,710,490,176992.17
201,4,2014,725,486,197110.78
201,5,2014,641,454,156483.98
201,6,2014,656,475,172490.69
201,7,2014,723,535,190052.96
201,8,2014,557,412,127496.23
201,9,2014,639,431,166718.43
201,10,2014,626,461,150196.9
201,11,2014,576,422,137996.38
201,12,2014,618,441,154295.56
201,1,2015,601,454,155042.31
201,2,2015,551,386,139543.51
201,3,2015,657,492,165780.71
201,4,2015,600,445,136417.29
201,5,2015,611,453,148654.67
201,6,2015,701,543,178581.72
201,7,2015,628,485,151185.92
201,8,2015,613,479,158502.5
201,9,2015,547,419,133351.06
201,10,2015,652,486,183118.07
201,11,2015,666,487,165259.03
201,12,2015,687,525,192508.98
201,1,2016,607,460,175490.69
201,2,2016,535,439,137249.99
201,3,2016,632,500,148142.24
201,4,2016,622,496,156343.34
201,5,2016,637,494,170230.89
201,6,2016,639,509,164267.84
201,7,2016,591,467,139035.03
201,8,2016,634,509,176375.78
201,9,2016,566,431,137478.58
201,10,2016,590,467,145438.9
201,11,2016,681,554,167651.04
201,12,2016,623,474,172486.73
201,1,2017,667,531,164276.64
201,2,2017,521,429,150368.55
201,3,2017,629,525,166349.84
201,4,2017,559,473,147481.89
201,5,2017,678,549,174974.62
201,6,2017,651,518,164330.42
201,7,2017,590,486,155101.31
201,8,2017,631,518,164326.3
201,9,2017,517,412,115768.38
201,10,2017,632,520,167417.62
201,11,2017,635,526,154984.59
201,12,2017,531,409,140822.56
201,1,2018,607,496,153639.4
201,2,2018,561,471,144428.13
201,3,2018,605,500,170747.19
201,4,2018,619,518,158786.07
201,5,2018,709,603,192676.56
201,6,2018,593,491,153952.92
201,7,2018,580,468,147734.59
201,8,2018,604,503,162086.24
201,9,2018,492,432,144119.93
201,10,2018,624,520,154392.8
201,11,2018,656,548,194507.44
201,12,2018,510,431,144642.22
201,1,2019,591,489,159845.86
201,2,2019,511,402,145289.75
201,3,2019,617,511,172074.88
201,4,2019,640,554,192539.96
201,5,2019,646,549,159202.33
201,6,2019,561,476,146019.52
201,7,2019,605,514,166990.72
201,8,2019,538,465,134441.94
201,9,2019,534,469,161990.81
201,10,2019,523,458,139417.62
201,11,2019,572,489,151045.16
201,12,2019,522,440,138440.79
201,1,2020,584,483,152813.56
201,2,2020,504,447,139417.52
201,3,2020,265,214,74915.72
201,6,2020,213,76,62461.21
201,7,2020,512,401,149837.96
201,8,2020,455,388,118066.95
201,9,2020,427,358,103883.88
201,10,2020,503,390,135521.6
201,11,2020,485,391,129513.03
201,12,2020,407,328,124504.44
220,6,2012,760,551,226833.57
220,7,2012,1435,1136,376838.92
220,8,2012,1502,1121,370688.391
220,9,2012,1210,896,280772.85
220,10,2012,1503,1149,368405.51
220,11,2012,1391,1075,346987.54
220,12,2012,1089,850,290346.22
220,1,2013,1521,1138,371940.63
220,2,2013,1124,828,276395.84
220,3,2013,1359,1050,331966.69
220,4,2013,1610,1219,402227.09
220,5,2013,1453,1161,361604.19
220,6,2013,1340,1011,342053.51
220,7,2013,1427,1160,340462.27
220,8,2013,1302,1012,307060.69
220,9,2013,1272,1016,315142.3
220,10,2013,1550,1243,361512.78
220,11,2013,1367,1135,350546.29
220,12,2013,1188,982,302686.5
